Mr_t_exp,Mt_t_exp,Mr_c_exp,Mt_c_exp,Mr_t,Mt_t,Mr_c,Mt_c,ecc
0.478637721,0.256908556,-0.06756286,-0.026796344,0.115817871,0.081724756,0.115817873,0.081724756,0
-1.999062717,-0.824104328,2.356686387,1.431251557,-1.798073493,-0.709640732,2.197033984,1.298750227,17.22569
-2.977822326,-1.360335482,3.913095504,2.572547958,-3.457950217,-1.439693739,4.051202906,2.705264437,17.95111
-2.597294515,-1.131992842,3.163103241,1.940398929,-2.122016504,-0.959467519,2.866884345,1.630801758,22.12313
-1.310488989,-0.602925875,1.873907335,1.299742545,-0.990505525,-0.541748185,2.01235173,1.419906205,11.96583
-4.082765871,-1.90738113,5.137237779,3.335425219,-4.825438095,-2.323309051,5.709166664,3.511813495,25.26073
-1.854379056,-0.745336215,2.001193868,1.647861673,-2.0135314,-0.565714065,1.354204847,1.827592817,13.68852
-1.907409851,-0.830601332,2.645950111,1.758126395,-1.769116891,-0.762573613,2.524704374,1.787828855,14.00997
-3.709287103,-1.820201059,5.281101187,3.150218574,-4.174474092,-2.172816999,5.755251024,3.417378301,23.52815
-1.565368503,-0.727807373,2.107671966,1.352199871,-1.814461277,-0.61983936,1.63894234,1.464999242,16.75641
-2.657577693,-1.335096736,4.01853205,2.340660704,-2.880690633,-1.404691842,4.108855236,2.485537502,19.29578
-1.625078516,-0.69724161,2.165155059,1.309777841,-1.462251214,-0.643124739,2.295734441,1.352534613,14.66491
0.537218868,0.380622077,-0.569301418,-0.166695885,0.116809498,0.086688756,0.116809498,0.086688756,0
-2.657625359,-1.449985531,4.477613102,2.478589886,-2.630137834,-1.518588218,4.814584892,2.68487258,18.73654
0.257374302,0.381632888,-0.716561544,-0.145796979,0.142313085,0.104910051,0.142313085,0.104910051,0
-1.40160314,-0.564563589,1.882567913,1.185881883,-1.345016071,-0.435870228,1.830153141,1.30569535,10.23326
0.197236636,0.03812219,0.804634086,0.241755038,0.087517022,0.05875476,0.087517022,0.05875476,0
0.655139335,0.559281399,-1.089581162,-0.467091505,0.142092884,0.106141979,0.142092884,0.106141979,0
-1.589249695,-0.627087144,1.620509724,1.210487914,-1.502505545,-0.533496993,1.653308464,1.129500198,16.3767
-1.625474625,-0.686359216,1.940773097,1.189047437,-1.384212565,-0.569056133,1.784079464,1.069078245,17.15285
-0.819528654,-0.184669858,0.562024715,0.754008702,-1.170494727,-0.177811363,0.444885194,1.021738322,10.16186
-3.424760847,-1.590799797,4.359298477,2.891585665,-3.848628133,-1.791673946,4.636803457,2.95415128,23.03895
-2.387483085,-1.292074549,3.832396987,2.295957863,-2.378899711,-1.375273023,4.134267425,2.349347609,17.25611
-0.345404203,-0.110224208,1.091228135,0.659586956,0.136140224,0.099517939,0.136140224,0.099517939,0
-3.38058632,-1.425042913,3.774680957,2.64629843,-3.432293813,-1.355940756,3.323300871,2.588015346,23.32415
-1.998912483,-0.947791506,2.612992628,1.791536308,-2.511970007,-0.830300809,1.953907901,2.052137501,13.82505
-2.440859721,-1.153718807,3.306634457,2.137201139,-2.344015248,-1.173030734,3.392850618,2.185749338,16.19404
-2.012270782,-0.749763596,2.076966728,1.516034036,-1.667634788,-0.650362548,2.14454802,1.386818256,17.09059
-1.36778764,-0.434268673,1.388079736,1.058987736,-1.009078599,-0.375391264,1.550380151,1.057488112,13.81241
-0.512279574,-0.186834696,1.398002662,0.792082948,0.177874402,0.125802881,0.177874402,0.125802881,0
-3.028435129,-1.526177007,4.31892634,2.49658391,-3.190183146,-1.673803338,4.439552459,2.514266524,21.73737
-0.382825809,-0.100570991,0.861354261,0.594154461,0.164556027,0.118069515,0.164556027,0.118069515,0
-3.672719782,-1.894104938,5.577138328,3.13479104,-3.788824835,-2.245597389,6.526903942,3.35285923,24.85085
0.381764188,0.465556153,-1.225911714,-0.159369367,0.236593868,0.188175272,0.236593868,0.188175272,0
-0.206814308,-0.052917398,0.837327757,0.346484234,0.114147441,0.074785541,0.114147441,0.074785541,0
-2.55033762,-1.218935697,3.801467812,2.226879609,-2.563983952,-1.246109954,3.743242152,2.215376868,19.49146
0.281986002,0.110795911,0.213311144,-0.008288683,0.096630757,0.059788408,0.096630757,0.059788408,0
-2.287539085,-1.103070365,3.638577232,2.115253677,-2.281896254,-0.938933716,3.319226095,2.190235556,12.77613
-1.769847314,-0.641777159,1.895523676,1.358658622,-1.287991924,-0.524223175,1.829166065,1.206237286,16.70594
-3.339692687,-1.802009791,5.338457785,2.98696149,-3.130625855,-2.030080195,6.421520747,3.255309996,23.64522
0.146720467,0.088554291,0.51161205,0.390381236,0.119515832,0.091212441,0.119515832,0.091212441,0
-2.847517802,-1.296072512,3.52637278,2.242774536,-2.597408865,-1.297880012,3.506730623,2.126726997,21.0935
0.316363731,0.089061375,0.701366837,0.215447812,0.082916629,0.061894109,0.082916629,0.061894109,0
-2.134668734,-0.802522419,2.502167237,1.678454863,-1.847341865,-0.598341274,2.439691854,1.518525235,17.30229
-1.092479561,-0.41638639,1.40799384,0.937194852,-1.303236512,-0.37474175,1.511643548,1.086958993,11.19873
-2.520771748,-1.083633349,3.287487694,2.218491893,-2.536696957,-1.047031031,3.363542062,2.369213421,16.50704
-1.874988618,-0.729407155,1.894132354,1.540684521,-1.915998141,-0.589431432,1.240516546,1.428425565,17.75776
-0.463009167,-0.066086077,0.87077475,0.75207883,0.17168567,0.130576786,0.17168567,0.130576786,0
0.375465912,0.101557678,0.502158388,0.090217692,0.094200436,0.06177189,0.094200436,0.06177189,0
-2.355241718,-1.076237819,2.688804323,1.844714474,-2.08734323,-0.860142214,1.756676681,1.465735391,22.48031
-2.963496458,-1.531881283,4.33595596,2.583384228,-3.078717537,-1.631868657,5.331330443,2.916468848,18.83597
-0.108079678,-0.168553494,1.256815078,0.563723981,0.082165159,0.058247688,0.082165159,0.058247688,0
-3.873697016,-1.948919024,5.598578528,3.248578231,-4.203402641,-2.358713465,6.4073723,3.464147128,25.79117
-1.739556646,-0.833795044,2.716740236,1.523849309,-1.614520672,-0.775146419,2.457665978,1.452872724,17.51171
